user_id,item_id,rating,timestamp
597,1152,4,875339876
606,620,4,887059014
622,797,2,882670862
619,39,2,885954083
604,444,2,883668175
622,106,2,882591172
617,396,1,883789590
579,328,3,880951444
621,542,2,874965093
615,87,4,879448780
592,125,2,882608795
606,96,5,880925074
617,565,4,883789635
601,174,4,876348572
593,234,2,875660850
622,756,3,882591321
593,196,5,875670939
591,382,4,891031500
586,568,3,884061623
592,354,4,888553156
607,86,4,883880079
618,96,3,891307749
624,471,4,879792493
568,165,4,877906935
591,322,2,891031013
596,123,2,883539767
608,276,2,880404975
590,754,3,879438686
592,1008,4,882608357
612,926,2,875324789
603,931,2,891956715
592,347,4,885280098
600,583,3,888451977
585,730,3,891285188
603,157,1,891957031
624,278,4,879793545
597,242,4,875338983
592,251,5,882607955
605,601,5,879426339
594,286,3,875917841
593,609,3,886194241
588,143,5,890015684
620,1043,4,889988340
615,1192,4,879448715
606,210,3,880924557
586,176,3,884061623
606,763,5,887060488
595,289,4,886920602
606,124,3,878143246
562,418,5,879195738
601,257,2,876347224
593,245,3,888872154
579,655,3,880952201
592,318,5,882955863
593,402,4,875672970
620,930,2,889987875
616,300,4,891224644
592,1377,3,882607872
619,809,1,885954238
592,187,5,882956157
590,150,5,879438878
627,26,3,879530824
577,845,4,880471578
621,833,3,880738462
588,258,4,890014591
577,932,3,880471287
585,1266,3,891286059
582,826,3,882962652
592,147,4,882608357
623,50,5,891035112
628,270,5,880776981
577,727,5,880474747
623,275,5,891035112
621,263,1,883800011
617,294,1,883788511
601,276,4,876346890
580,329,3,884124191
622,284,1,882590670
625,748,3,891262561
579,111,4,880952142
622,993,4,882590809
615,259,1,879447642
589,678,4,883352735
614,117,3,879464352
627,699,1,879530263
585,1524,3,891283124
608,162,3,880406862
592,425,5,882956467
575,483,3,878148137
574,690,3,891279174
608,419,4,880405702
588,73,3,890026262
600,1407,2,888453083
621,147,3,880738282
621,107,4,880737311
629,284,4,880117719
583,268,5,879384094
608,489,5,880403765
601,196,3,876349810
595,1059,4,886921344
621,748,4,880226710
591,740,4,891039974
608,609,5,880406950
621,135,5,885596819
570,245,1,881262497
601,184,3,876350230
627,179,5,879530536
601,496,4,876349302
555,249,4,879963127
585,212,5,891282894
589,259,5,883352631
562,501,5,879196653
580,1028,3,884125829
588,423,3,890015649
610,483,5,888702859
621,541,4,874964605
633,28,4,877212366
605,137,5,879425432
592,195,4,882955863
608,97,3,880405659
605,180,4,879424315
627,1004,4,879531504
595,825,2,886921606
608,265,3,880406470
601,411,2,876348107
622,730,4,882669509
618,2,2,891309091
592,264,2,882607528
555,236,5,879962769
590,864,1,879439567
621,451,1,874963028
555,489,5,879975455
605,582,4,879424661
615,289,2,879447670
582,222,4,882961804
625,739,3,891263665
608,789,3,880405971
608,695,5,880405565
618,237,4,891307343
592,197,5,882955863
618,131,4,891307343
621,554,4,874964657
614,100,5,879464119
622,755,4,882670211
592,271,4,882607647
599,471,4,880953441
619,403,5,885954159
592,1025,1,882607745
591,204,4,891031500
632,188,4,879457857
593,65,3,875671674
601,164,4,876350875
588,25,4,890024677
577,12,4,880474257
600,38,3,888452491
591,286,4,891030956
622,479,4,882669668
605,284,2,880762139
600,526,4,888451750
579,408,3,880951740
624,864,3,879793198
568,6,3,877907235
601,250,4,876346930
605,15,5,879427151
620,268,4,889986452
583,239,2,879384522
623,523,4,891034756
577,385,5,880474530
622,12,5,882669468
590,244,3,879439431
620,565,4,889987682
562,197,4,879196105
618,496,4,891307619
585,707,5,891282894
586,403,4,884061807
592,876,1,882607690
621,181,5,874965408
617,132,1,883789006
608,193,4,880405824
581,847,3,879641787
602,125,4,888638674
615,644,4,879448599
608,1113,3,880406862
592,263,1,882607779
572,1010,2,879449683
592,42,5,882955918
568,286,3,877906547
620,465,4,889988232
592,411,2,882608457
600,435,5,888451750
586,235,3,884066859
620,768,5,889988069
555,7,4,879962172
632,288,3,879458977
633,1132,2,875325691
601,109,4,876346930
631,272,4,888464916
634,458,4,875729148
604,183,3,883668021
592,460,3,882608873
601,39,1,876350443
606,95,4,880924188
618,273,4,891309293
634,476,3,875729668
617,53,1,883789537
622,283,4,882590534
585,166,4,891283338
585,190,4,891282808
555,285,5,879963127
624,50,5,879792581
618,778,3,891308515
621,364,3,874963446
627,281,3,879531504
600,550,4,888452071
617,98,2,883789080
615,179,4,879447968
625,172,4,891263057
596,258,3,883539011
595,1094,3,886921820
586,186,2,884059287
593,216,5,875671277
621,33,4,874962824
606,197,3,880926862
592,303,5,882607325
597,988,1,875339237
588,347,5,890014648
577,623,5,880475149
634,237,5,877018125
639,88,3,891239638
624,346,3,885215462
618,697,3,891308063
634,273,3,875729069
585,45,5,891282808
627,210,3,879531248
603,100,4,891956776
588,1039,4,890024611
606,11,5,880923579
588,15,5,890015608
590,276,4,879439645
577,561,4,880474955
588,623,3,890026939
585,116,3,891284393
624,271,3,879791884
595,928,3,886921820
599,1152,4,880951623
630,294,4,885666018
586,226,4,884061806
639,242,4,891238514
577,795,3,880476630
621,876,2,883799203
634,405,4,877017872
627,144,2,879531158
630,934,3,885667624
632,622,4,879459418
591,56,4,891031344
622,11,4,882669740
620,294,5,889986557
593,70,5,875658983
608,886,1,880402564
587,303,4,892871068
589,895,5,883352562
592,1060,2,882609057
627,1194,4,879529855
630,845,3,885666918
614,411,3,879465452
642,70,2,886132189
590,1017,4,879439196
606,228,5,880924663
577,1032,3,880475561
609,287,5,886894940
621,423,4,880739654
586,276,3,884057692
620,101,2,889988069
620,121,5,889987825
637,100,4,882902924
619,328,1,885953684
624,262,4,891961078
627,403,2,879530694
640,11,4,874777440
637,690,5,882900888
620,379,4,889987656
578,380,3,888957833
577,595,4,880471170
622,30,4,882670190
600,1231,2,888452152
588,1041,2,890027063
632,164,4,879458692
634,302,5,877974667
579,100,4,880952201
642,1039,5,885602630
585,639,4,891283921
612,878,2,875324400
630,717,3,885667661
572,1137,3,879449708
610,216,4,888703291
601,179,5,876351073
600,176,5,888451665
588,333,5,890014710
592,457,1,882607779
642,951,3,886568618
587,272,5,892870956
617,606,3,883788929
599,120,3,880953441
628,330,5,880777096
642,38,4,885843141
623,815,2,891034053
618,1071,1,891308542
624,748,3,879792109
626,288,3,878771243
618,724,3,891309091
577,281,3,880470447
576,259,2,887168978
562,427,4,879195244
618,12,4,891307263
613,303,4,891227111
617,488,4,883789386
612,1063,5,875325049
597,936,3,875343067
574,331,1,891279013
634,977,3,877018033
587,688,3,892871536
577,225,4,880470827
592,291,3,882609008
643,419,4,891448002
600,27,3,888451977
592,56,5,882955948
627,467,5,879530042
598,323,4,886711452
606,966,5,880923745
616,355,4,891224881
642,921,5,885603849
623,642,3,891034472
621,197,4,885596884
618,944,2,891309266
642,746,3,885602483
615,660,4,879448882
638,194,3,876695774
635,873,3,878878752
621,72,2,874962900
640,53,4,874778274
606,287,4,880921656
625,96,5,892000372
644,100,4,889076775
618,196,4,891307889
630,476,5,885667108
606,1277,3,878148493
621,4,4,874962988
595,742,2,886921521
644,748,4,889076222
635,294,3,878878588
627,956,2,879530463
628,168,4,880777167
592,266,1,882607744
631,286,3,888465033
592,258,5,882607476
630,117,5,885666804
627,97,2,879529958
608,729,4,880407079
622,240,3,882590420
615,294,3,879447613
579,288,4,880951346
633,176,3,875325577
599,1095,4,880952316
577,230,3,880474357
624,742,4,879793093
625,258,4,891262561
629,58,4,880117215
618,77,3,891309720
636,222,5,891449148
606,258,4,887058788
589,307,1,883352402
645,748,1,892052039
607,528,4,883879556
642,720,5,885606787
599,934,3,880953441
638,183,4,876694704
642,728,4,886131674
640,941,5,874778095
640,173,5,886354270
643,671,4,891446652
586,578,3,884062621
648,96,5,884368538
642,1469,4,886568725
610,527,4,888703801
580,294,4,884124337
625,151,3,891999874
595,763,3,886921551
622,519,3,882591938
562,727,5,879196267
632,71,4,879458649
598,349,4,886711452
633,526,4,877212250
642,132,3,885603636
592,1319,1,882608234
633,143,4,877211134
606,756,3,878146986
620,678,3,889986642
640,38,4,874778612
630,278,4,885667508
580,123,4,884125199
635,300,3,878879107
630,1040,4,885667660
622,196,3,882669695
592,952,4,882608699
585,638,4,891284016
620,1035,4,889988232
586,470,4,884064631
627,175,1,879530110
645,69,4,892053644
642,105,5,885606482
648,473,3,882211965
595,129,3,886921088
639,488,4,891240160
622,120,1,882592643
606,64,5,880923579
624,272,5,885215463
634,1008,2,877017951
577,808,3,880475094
632,25,1,879459418
648,288,4,882211654
630,127,2,885666536
633,288,2,875324233
588,289,2,890015063
624,952,3,879793129
592,238,5,882956321
638,472,3,876695307
642,1033,3,886569278
634,919,2,877979309
591,275,4,891039974
603,181,5,891956154
609,878,1,886895827
588,699,4,890024385
639,306,4,891238550
600,228,3,888451840
642,1415,4,886569783
595,597,2,886921634
634,286,5,877018125
603,748,5,891956302
592,273,5,882607986
577,655,4,880474394
600,226,4,888451977
621,559,5,874964915
585,224,2,891283681
634,124,3,875728913
621,293,3,880227385
617,134,3,883788900
588,316,5,890015021
634,221,1,875729105
647,554,4,876533810
644,300,5,889075967
595,368,1,886921977
606,760,3,880923349
588,652,2,890026339
585,1018,2,891286059
605,174,3,879424743
621,231,4,874964375
642,768,4,885606609
621,67,4,880739654
621,208,4,874962824
617,217,1,883789507
650,630,5,891371061
592,689,2,882607690
625,428,5,891953755
590,126,5,879439316
588,278,5,890027600
644,823,4,889076997
622,521,5,882670009
626,324,4,878771281
612,9,3,875324876
618,282,3,891307289
587,873,3,892871284
593,66,5,875671807
642,210,5,885842610
642,135,3,886131953
604,234,5,883668097
606,746,5,880925394
624,886,4,879792251
576,237,4,886985003
618,392,3,891308979
639,58,3,891239296
650,517,3,891382033
648,298,2,884884466
592,1,4,882608021
622,105,3,882591726
599,928,4,880953441
643,154,4,891447286
601,290,3,876350501
625,692,3,892000518
637,829,2,882905070
577,1531,4,880475408
591,934,3,891039769
648,674,3,884883476
638,50,4,876694704
633,778,2,877211886
632,202,4,879457712
601,140,1,876351298
615,640,3,879448182
647,748,4,876532501
643,229,3,891449640
592,262,5,882607356
622,194,4,882669762
618,79,5,891307494
568,1203,5,877907281
650,514,3,891371020
651,292,2,879348881
589,271,3,883352654
604,185,2,883668175
592,272,5,882955387
648,304,5,884363798
588,496,3,890023879
592,61,4,882956586
627,300,4,879529486
587,312,2,892871563
592,32,5,882956067
579,1047,3,880952579
618,210,3,891308703
642,443,2,885603870
634,150,3,875728834
592,330,3,882607606
618,50,5,891307175
568,1005,1,877907877
628,302,5,880776981
639,170,4,891239790
572,1171,3,879449734
599,988,4,880951211
595,291,3,886921656
612,924,5,875324710
632,28,3,879458649
608,58,2,880406800
606,33,4,880928180
639,487,5,891240566
637,831,1,882904961
591,88,3,891031525
577,168,5,880472124
606,288,4,877641931
570,302,4,881262145
629,9,4,880117485
594,14,4,874781173
621,576,2,874964605
630,871,2,885666918
627,162,3,879530568
608,1119,5,880406552
621,301,4,880226534
627,581,3,879530662
593,501,2,886193661
619,62,1,885954185
639,462,5,891239838
639,659,3,891240111
642,97,4,885602418
622,693,4,882592383
645,179,5,892054600
601,740,4,876347196
643,1101,3,891448002
597,298,5,875339723
642,1023,3,885842351
642,133,5,886206274
642,50,5,885604280
644,294,4,889076095
586,229,3,884062742
592,334,3,882607476
618,378,4,891309514
654,4,4,887864830
595,1009,4,886921584
622,168,4,882592041
643,546,3,891445660
601,482,4,876350142
632,419,4,879457903
643,1149,3,891447835
605,754,3,879425457
634,596,3,875729105
639,709,3,891239581
621,117,5,880227268
653,164,3,878854633
618,705,3,891307825
588,288,4,890014818
592,168,5,882955825
639,553,3,891240868
642,151,3,886568791
620,625,3,889988005
644,257,5,889077278
604,413,3,883668175
648,586,3,884883149
653,573,1,880152843
580,281,2,884126077
588,1508,3,890029795
606,22,5,880927357
630,25,2,885666779
637,595,3,882904537
591,72,3,891040366
619,241,5,885954083
650,843,2,891388266
653,402,1,880151488
606,7,4,878143509
592,319,4,882607434
585,1158,4,891282573
636,596,5,891449212
592,179,5,882956761
555,326,4,879962096
634,823,3,877017923
623,204,5,891035112
637,280,2,882904679
622,367,4,882670712
653,444,1,880153329
592,345,4,888553233
555,271,3,879961963
591,921,4,891031257
601,584,4,876350142
587,343,4,892871337
601,418,2,876350766
592,28,4,882956586
618,549,2,891308342
630,222,4,885666779
588,451,5,890026059
650,747,3,891384202
600,265,3,888451582
638,410,4,876695774
622,72,3,882671142
629,528,5,880117395
592,169,5,882955663
588,428,4,890024730
653,50,5,878854100
625,602,3,891263057
627,157,4,879530110
654,423,4,887864432
642,375,1,886131744
593,597,2,875660347
629,1109,4,880117813
642,258,3,885601865
634,979,3,875729710
653,1044,1,880153304
642,72,4,885843087
609,901,1,886895886
642,468,3,886568479
627,649,4,879530071
618,143,4,891308515
608,478,3,880403606
648,188,5,884882664
655,274,3,888474872
592,652,4,882956467
631,346,4,888465004
555,147,4,879962172
592,533,4,882608827
611,303,3,891636073
632,58,3,879459210
592,137,5,882608145
620,563,5,889987682
582,288,3,882960396
621,1012,5,880227233
596,288,4,883538847
622,66,3,882670480
648,105,3,882212560
622,364,1,882672922
601,21,3,876347113
622,373,1,882672922
592,833,4,882608662
647,326,3,876532517
579,49,3,880952360
617,89,4,883789294
600,403,3,888451908
618,150,2,891308175
653,272,4,893275949
592,59,4,882956718
592,64,5,882956039
586,82,2,884062010
587,300,4,892871171
600,210,4,888451665
650,552,4,891370031
606,421,4,880923989
655,126,2,887426732
627,549,3,879530625
651,306,5,880126473
642,501,2,885603740
595,15,4,886921423
585,1535,4,891284816
642,966,5,886569140
648,154,5,884881621
592,432,1,882956321
601,1615,4,876348107
627,720,2,879531397
585,207,5,891284016
574,245,5,891279362
638,127,2,876694861
650,1474,3,891385288
630,12,4,885667854
621,151,5,880737929
653,566,5,878854190
591,235,3,891039676
610,1558,3,888703475
621,300,3,890517589
607,847,4,883879638
608,1124,4,880404846
575,194,4,878148087
640,385,5,874778569
655,693,3,888984506
655,1403,3,888813372
643,189,4,891447093
601,127,4,876346810
638,161,4,876695307
654,258,4,887863436
593,100,5,875658824
592,823,1,882609009
654,318,5,887864230
654,250,1,887863557
627,704,4,879530967
592,782,2,882956510
621,249,5,880738282
640,204,5,874777974
637,363,2,882904148
655,198,4,887428871
620,148,3,889987299
639,166,3,891239838
592,820,3,882609057
648,194,5,882213535
555,269,5,879962096
583,198,4,879384404
632,96,5,879457902
620,281,5,889987852
629,187,5,880117031
655,670,3,887430142
632,159,3,879459460
644,50,4,889077247
579,183,4,880952038
642,596,5,885604113
592,236,3,882608061
643,56,5,891446791
586,210,4,884059027
624,137,4,879792623
592,619,1,882608234
593,71,4,875661567
614,9,4,879464063
622,252,1,882591582
655,523,3,887427268
655,736,3,888685734
592,682,4,882607573
593,724,3,875670796
606,530,4,880925074
595,369,3,886921977
555,117,4,879962152
587,682,3,892871372
616,689,4,891224748
650,309,3,891369071
639,1020,4,891240136
601,588,3,876350719
618,161,4,891308946
610,568,4,888703648
621,1118,3,874962824
593,182,2,886193627
638,554,3,876695059
620,682,2,889986985
639,1194,5,891239271
576,56,3,886986444
608,673,4,880405484
655,53,2,887429812
603,429,5,891956981
587,1624,2,892871752
624,327,4,879791819
617,100,4,883789425
625,166,3,891960843
621,769,3,874964991
640,732,4,886354499
655,66,2,890887261
639,527,4,891239323
655,281,2,887426732
608,332,4,880402982
648,69,1,884628564
593,125,4,875659708
615,69,4,879448632
639,517,2,891239492
632,237,3,879458570
655,52,3,891585279
654,558,3,887864471
610,402,5,888704000
570,326,1,881262437
617,242,3,883788511
625,209,3,891262633
568,988,1,877906737
588,220,5,890025023
645,675,4,892053747
655,224,3,887425845
576,275,3,886985695
612,322,3,875324294
655,918,2,892436609
634,460,3,875729710
616,750,5,891224590
601,1079,3,876347148
593,584,3,875671579
650,197,4,891372233
622,780,4,882671574
643,143,4,891447868
640,239,5,874778274
590,100,5,879438825
655,344,4,888204230
627,740,1,879530501
655,14,3,891585450
614,281,3,879464308
596,294,4,883539079
603,380,4,891955972
649,1,5,891440235
658,276,4,875145572
621,17,4,880739965
655,935,3,887425498
607,382,3,883880110
555,302,3,879962096
592,306,5,882607528
648,411,2,882212288
615,199,5,879448599
614,288,2,879463630
585,971,3,891282894
585,1323,3,891284588
639,210,3,891240136
653,257,3,890181185
655,179,4,888813272
656,689,2,892319276
656,327,2,892318738
579,216,5,880952299
621,63,1,874963445
643,484,5,891448756
616,315,4,891224447
620,501,4,889988036
592,215,5,882956467
650,50,5,891372232
592,1609,1,882608698
626,682,3,878771447
606,265,4,880924663
582,93,5,882960844
562,477,4,879195688
639,198,2,891239885
621,100,5,880227104
592,250,4,882608145
653,226,3,878867346
647,604,4,876537591
587,259,4,892871223
637,332,4,882900888
612,15,4,875324455
620,240,5,889987954
595,282,4,886921344
653,576,1,880152955
622,132,4,882669851
618,168,5,891308342
660,82,2,891200491
642,1011,3,885842351
625,169,5,891263665
618,9,3,891308141
618,241,4,891309887
655,98,4,887472744
610,489,4,888703343
635,269,5,878878587
595,994,4,886921897
658,8,5,875147873
582,124,4,882961082
619,332,4,885953742
622,722,3,882670862
659,66,4,891385306
655,726,2,887475055
655,945,2,887476008
623,692,3,891034951
555,357,4,879975455
610,97,3,888703453
586,249,2,884058005
638,172,4,876694787
585,1121,4,891283339
648,133,4,882212651
624,242,4,891961040
653,153,2,878867228
577,241,5,880474766
653,1210,2,880153705
639,962,1,891243532
588,215,5,890024564
606,410,3,880921656
629,162,5,880117361
621,383,2,874963166
606,423,5,880925200
655,185,4,887430102
627,724,2,879530305
634,597,4,877017923
643,820,3,891446381
634,129,4,875729105
622,432,5,882670009
640,1073,5,874778299
638,181,5,876694787
623,483,5,891035112
592,484,4,882956551
648,1050,4,884797033
650,521,3,891387616
593,1028,3,875659896
604,201,3,883668352
586,161,5,884062671
588,751,3,890014887
629,269,3,880115840
648,1244,3,882212373
599,237,5,880951595
655,347,3,887424948
615,707,3,879447990
650,217,3,891389162
650,7,4,891369656
577,11,2,880474293
660,392,2,891200072
629,332,4,880116722
658,257,4,875145667
650,737,2,891383832
654,821,3,887864907
648,554,4,884883323
614,546,1,879463965
629,204,5,880117285
582,181,4,882961301
585,70,5,891286256
646,690,3,888528417
577,423,4,880472124
592,508,5,882608021
599,111,5,880951885
642,1181,2,885607143
655,1158,3,888984255
608,238,5,880403810
644,243,4,889076364
625,188,4,891262724
604,670,5,883668352
648,797,3,884883031
645,1018,3,892053518
593,692,3,886193724
643,117,3,891445823
577,203,3,880474455
624,475,4,879793223
655,205,3,887650538
629,463,4,880117852
660,167,2,891201565
592,705,5,882955978
663,588,4,889493628
605,1040,2,879425689
653,436,1,880151673
639,1121,2,891239885
634,1199,1,875728913
648,1072,2,884882527
562,66,1,879195927
653,622,3,880152377
601,671,4,876348572
615,127,5,879448399
586,651,3,884059287
598,350,4,886711452
642,1178,3,885606067
588,723,2,890026459
645,197,5,892055244
630,258,3,885666143
653,1014,2,884405682
642,552,4,886569347
648,98,4,884368313
646,304,3,888529014
643,203,4,891446956
655,550,2,887611677
627,172,3,879531196
555,169,5,879975419
650,399,3,891381784
577,338,3,880469983
625,213,4,891999608
655,303,4,888474107
640,720,3,874778612
650,708,3,891383356
660,96,3,891200430
588,282,5,890015894
655,805,2,888474327
606,549,4,880926862
653,83,5,878853936
655,58,3,887427600
650,480,5,891371090
653,1140,1,880153841
617,590,1,883789747
623,629,3,891034973
592,1039,4,882955582
635,748,2,878878838
608,337,4,880402982
643,597,2,891446301
593,83,5,886194064
659,507,5,891383561
655,162,3,888474165
642,53,2,885604940
655,100,3,888474138
643,928,4,891445660
588,832,1,890027865
597,293,5,875340939
655,1651,4,891913500
655,51,2,887611677
592,174,5,882955918
601,186,4,876349542
630,243,2,885666301
629,886,3,880116278
592,919,5,882608061
660,845,3,891198385
647,588,4,876531955
605,133,5,879424661
646,682,3,888529153
630,71,3,885667854
640,663,5,874778240
659,646,4,891332122
642,65,4,886132172
616,272,5,891224517
593,158,3,875671891
655,727,2,888685914
592,1265,1,882607690
653,157,5,878855483
592,521,5,882955703
650,751,2,891369001
618,477,2,891308791
660,510,3,891199056
592,546,4,882608500
642,259,5,885605095
597,15,5,875341758
591,1111,4,891031603
633,79,5,875325128
585,1009,5,891285491
655,744,2,887427636
588,97,2,890023587
586,496,3,884059426
608,4,3,880406168
572,476,4,879449573
582,7,5,882961082
664,179,4,876523654
645,175,5,892054537
568,435,2,877907721
606,455,2,880923349
633,234,4,877212594
618,173,3,891307404
645,512,5,892055072
627,685,3,879531351
664,89,5,878092649
663,181,4,889493732
625,546,2,891273897
653,211,1,880149947
649,1016,4,891440511
592,1047,1,882608736
645,523,5,892053686
591,580,2,891031526
577,58,4,880474414
622,1303,2,882672060
577,545,3,880476578
659,601,3,891386241
601,71,1,876349937
618,762,3,891309636
638,144,5,876694861
577,866,5,880470570
655,1097,3,887426008
639,1163,1,891239349
656,245,1,892319084
589,294,5,883352600
643,443,4,891446919
655,509,3,887427441
650,665,2,891381819
663,1047,4,889492679
629,880,4,880116722
657,690,4,884238002
629,195,4,880116847
642,1079,5,885605987
615,527,4,879448399
629,207,4,880117000
655,959,3,887427958
659,607,5,891331825
655,685,2,887426666
665,762,4,884290480
665,287,4,884290575
605,827,3,879429729
663,245,4,889491891
593,77,4,875671619
595,930,2,886921870
664,73,2,878090764
593,451,3,875672999
579,603,5,880952006
582,760,3,882962886
618,959,4,891309756
633,410,2,875325865
637,1374,1,882903447
588,272,5,890014748
588,110,3,890027247
598,313,5,886711452
594,126,3,874781173
643,712,3,891449249
648,252,4,882212374
653,310,4,884405406
614,1009,3,879464119
555,120,4,879964334
623,88,4,891034973
620,99,3,889988005
640,566,4,874778569
653,732,2,878866724
584,172,4,885778080
574,302,4,891278860
608,961,4,880405431
642,240,3,885606137
657,300,2,884237751
648,203,1,884796571
660,252,2,891198459
591,514,4,891031383
639,51,2,891239613
600,50,4,888451492
615,988,1,879447735
592,313,5,882955258
621,881,2,883798770
619,226,5,885954133
