user_id,item_id,rating,timestamp
796,270,4,892611799
792,595,3,877910305
776,442,2,892920480
800,127,4,887646980
768,65,4,887305100
763,375,2,878923513
766,366,3,891310875
793,121,3,875104193
795,100,5,880555946
782,1658,2,891500230
774,871,1,888558876
804,204,4,879441450
753,898,4,891400364
754,819,3,879452116
772,879,4,877533731
781,288,2,879633862
796,164,3,893194548
804,82,5,879442001
783,346,5,884326424
779,471,4,875993165
798,719,1,875743196
796,193,3,892662964
764,527,4,876339982
774,52,3,888556659
790,174,4,885155572
799,479,5,879254026
782,346,2,891497854
804,1076,3,879446162
796,431,4,892676231
805,319,2,881696876
773,92,4,888540041
776,168,5,891628656
790,38,2,885157929
805,715,4,881698828
763,213,4,878917468
767,495,4,891463095
798,138,3,876176160
774,105,1,888558946
774,520,3,888556398
795,502,3,883251421
804,318,5,879441450
796,399,4,893048471
790,284,4,884461888
782,246,3,891499321
788,639,3,880870710
804,588,4,879442687
802,323,5,875984722
796,1119,4,892675528
753,515,5,891401712
766,228,3,891309811
804,399,4,879445111
764,77,4,876246687
806,324,2,882384513
763,258,3,878914901
796,491,4,892662964
790,412,4,885158495
786,429,4,882843237
802,452,4,875985976
763,461,4,878915015
790,1183,2,885157956
804,198,5,879441391
796,517,2,893047208
796,795,3,893219254
764,100,4,876242649
805,17,4,881695346
804,433,4,879444714
768,1016,2,883834814
805,387,3,881696905
769,15,3,885423824
776,496,3,891628708
798,1224,2,875638842
804,231,4,879445334
744,482,3,881171420
798,196,3,875743006
796,742,3,892660505
755,304,4,882569881
790,139,2,885157748
796,871,1,893219001
793,824,3,875104000
787,269,3,888979547
786,187,4,882843112
788,71,3,880868144
806,405,3,882385762
774,179,5,888556634
763,151,4,878923488
794,475,5,891035822
775,258,4,891032837
807,399,4,893080801
774,238,5,888555928
771,993,4,880660199
807,419,5,892528813
788,504,4,880867970
806,629,3,882389862
798,116,3,875554781
777,56,5,875980670
766,588,3,891309484
782,288,4,891498079
773,56,2,888539328
807,117,4,892528813
792,124,4,877909865
755,269,5,882569604
768,756,3,883835053
798,480,3,875303765
797,307,2,879439190
801,890,2,890333150
790,123,3,884461413
805,321,3,881705292
780,208,3,891364125
782,294,3,891498381
796,932,4,893219254
776,127,5,891628731
796,496,5,892662223
782,310,4,891497963
809,678,2,891037172
806,705,4,882387595
804,85,4,879445190
805,595,3,881695951
796,765,3,893047691
760,604,4,875668219
807,385,4,892530349
782,308,4,891498030
754,255,3,879451585
809,289,1,891037020
804,49,2,879447476
778,265,4,890726003
788,708,2,880869908
804,192,4,879441752
795,4,4,881253238
815,196,4,878694526
785,22,4,879438957
804,550,4,879445739
763,22,4,878921853
763,275,5,878915958
802,447,2,875985686
807,465,4,892529448
804,1222,3,879446276
766,423,3,891309844
807,471,4,892775416
796,49,3,893047287
817,748,4,874815649
782,678,3,891498767
786,200,5,882844010
773,234,2,888540279
804,213,3,879441651
807,250,4,893084375
805,755,3,881705810
805,747,3,881696729
806,177,3,882388254
771,154,2,880659426
805,176,4,881684185
763,1268,5,878918933
821,742,4,874793130
770,255,4,875972099
795,235,3,880560263
773,384,2,888539766
774,208,2,888555897
763,742,4,878921584
815,944,3,878696318
768,845,2,880135875
796,576,3,893048562
790,232,4,885156773
818,302,5,891870264
805,475,5,881704016
774,672,1,888557772
788,601,4,880868876
795,407,3,880560679
793,294,5,875103584
814,565,3,885411347
805,576,4,881695040
761,678,2,876189689
806,182,5,882387925
773,1021,5,888539011
798,932,4,875637927
812,288,4,877625294
792,1132,3,877910160
815,386,2,878696563
786,231,2,882844127
798,21,5,875554953
796,716,3,893047167
753,96,1,891401366
805,527,3,881698798
776,436,4,892920350
798,586,2,875303765
823,94,2,878439497
806,407,3,882386125
768,117,4,883834981
805,222,4,881694823
796,488,2,892662400
766,99,3,891309810
788,570,3,880869862
788,403,3,880870516
768,257,4,880136012
805,473,4,881695591
788,54,4,880869174
790,449,2,885157594
805,96,4,881694713
787,292,3,888979236
804,365,4,879446194
798,197,2,875303502
788,188,4,880870083
806,3,2,882385916
806,192,4,882387798
798,1089,3,875295616
772,326,4,877533625
790,376,2,885157533
794,50,5,891035307
795,186,3,883249522
776,164,3,892920290
804,654,3,879441651
780,133,5,891364086
809,272,5,891036743
768,70,4,888798611
764,1152,3,876242755
769,546,4,885424242
804,81,4,879441913
803,271,2,880054833
788,194,4,880870052
786,180,4,882843112
796,168,5,892662871
766,654,4,891309090
804,609,3,879444583
796,202,4,893047167
825,111,3,892947930
804,151,3,879442412
807,239,4,892529805
817,124,4,874815885
764,597,4,876243440
773,433,3,888539471
773,238,4,888539347
796,26,2,893047208
823,211,5,878438585
776,21,3,892313317
771,91,4,880659815
760,278,4,875666242
804,175,4,879444583
763,196,4,878919206
807,636,4,892530752
770,118,4,875973080
805,447,4,881695293
771,949,5,880659941
802,327,2,875984861
769,934,4,885424462
815,173,5,878695241
795,675,3,883251659
827,329,3,882807787
790,29,2,885158082
774,1182,1,888556278
823,81,4,878437836
796,174,5,892662069
825,423,5,881101641
802,444,4,875985840
806,654,5,882387837
774,31,1,888558284
782,264,4,891498381
795,514,4,883250472
806,238,4,882388082
796,636,2,893048505
793,1142,5,875104068
804,254,4,879441195
781,322,2,879633862
780,357,5,891363723
766,494,3,891309177
796,5,4,893194607
807,1444,3,893082702
801,895,5,890332929
804,1488,3,879445579
805,42,2,881704193
805,90,2,881705412
778,239,4,890726303
795,797,3,883254750
791,299,2,879448035
829,278,1,881712488
782,1279,3,891499660
759,678,2,875227742
788,739,2,880870149
804,385,4,879445904
773,191,4,888540448
807,1050,5,892529311
790,790,2,885157928
783,876,4,884326424
804,664,3,879446090
804,663,5,879442793
782,248,4,891499321
774,1305,3,888555829
829,189,4,891992008
753,359,4,891399477
804,674,4,879445699
807,99,5,892529401
782,687,2,891498865
807,842,4,892979600
811,301,5,886377530
804,405,4,879443776
807,271,3,892527385
796,1049,4,893219151
804,194,4,879442490
815,483,5,878696284
830,385,4,891561805
798,993,3,875554639
825,20,2,889021180
805,761,3,881695040
790,109,3,884461775
764,9,4,876242649
795,80,3,883254212
826,336,4,885690064
804,1079,4,879444133
817,118,3,874815947
826,313,5,885689782
831,877,2,891354391
806,483,4,882387409
778,193,4,890769241
766,646,4,891309053
782,1241,2,891500150
819,1537,5,884012662
753,182,3,891401851
786,238,4,882843646
773,60,5,888538931
778,1035,1,890804607
790,229,3,885156686
778,616,4,890726086
804,451,2,879446063
828,1646,4,893186124
808,333,4,883949519
788,98,5,880868919
815,182,3,878693424
796,367,5,893048150
773,53,3,888540147
807,528,4,892530173
806,89,5,882387756
827,347,3,892157356
805,581,2,881695793
776,486,4,892920189
798,384,2,875915279
823,684,4,878439391
804,186,4,879442687
799,45,4,879253969
778,230,2,890804025
777,205,4,875980306
770,919,5,875972024
825,1047,3,880756934
804,473,4,879443884
823,1217,1,878438435
771,241,1,880659791
814,656,3,885410957
795,219,3,883252104
793,844,4,875103842
823,502,5,878439008
831,96,5,891354668
794,238,5,891035135
798,839,4,875638649
798,1282,3,875296234
804,121,4,879442377
804,185,4,879444890
770,25,5,875972582
804,141,3,879445841
790,378,3,885156934
814,100,4,885410957
828,887,4,891033611
796,746,3,893048115
796,855,3,893279958
770,546,4,875972699
807,193,4,892529483
829,1067,4,891990842
798,1249,4,875914785
805,422,4,881695560
763,197,4,878918360
784,1038,3,891387704
815,183,5,878694381
805,470,5,881695872
823,739,4,878439582
804,445,4,879445766
761,181,5,876190072
790,56,4,885155150
768,50,4,883834705
825,369,3,880756862
790,401,4,885157621
835,1,3,891033420
833,340,5,879818293
833,544,1,875133458
811,292,3,886377041
804,128,5,879441702
782,243,3,891498381
766,382,3,891310281
770,300,5,875971612
768,1,5,883835025
788,284,3,880869323
823,31,5,878439038
804,210,5,879441372
790,1044,4,885158185
836,165,4,885754149
774,537,2,888556893
796,4,5,893048150
766,174,3,891308968
774,293,1,888559123
792,546,3,877910353
765,127,5,880346722
823,210,4,878439498
816,309,5,891711801
753,484,5,891401757
770,181,3,875972219
835,325,5,891032391
807,427,4,892528427
796,1090,4,893194992
783,333,4,884326383
766,230,3,891310444
790,52,4,885156934
776,443,3,892920290
770,295,4,875972290
826,1239,4,885690854
825,544,3,889021037
782,690,4,891497793
796,117,5,892660283
833,546,2,875036354
823,191,5,878437623
772,321,5,877533625
815,357,5,878693906
830,413,1,891899475
807,576,4,893081656
780,97,5,891363617
805,443,5,881695196
806,233,2,882390614
766,127,5,891309011
836,268,3,885753475
805,168,5,881704016
838,298,3,887064476
796,176,5,892662523
782,689,3,891498720
839,237,3,875752317
790,771,4,885158436
823,7,5,878438298
835,143,5,891033819
805,664,5,881697667
790,566,3,885156618
787,304,4,888980193
761,1277,1,876190752
840,479,4,891204385
786,699,4,882844295
759,258,4,875227686
773,175,4,888539425
788,302,4,880867326
764,496,5,876244991
806,254,3,882387272
798,563,2,875638323
774,834,1,888559013
774,186,3,888556047
796,728,3,893047691
796,1269,5,892662765
760,819,1,875666064
771,707,4,880659507
775,264,4,891033071
840,152,4,891204160
796,1001,2,893219180
763,879,3,878914901
808,294,5,883949986
796,751,5,892611979
825,294,4,880755305
768,1014,2,882816126
840,845,5,891203553
833,161,1,875224515
763,164,4,878917850
774,514,2,888555998
790,172,4,885155540
776,511,5,891628632
823,1118,3,878437836
833,156,4,875038775
816,258,3,891711378
835,193,4,891033148
805,89,4,881694713
826,431,5,885690636
781,127,5,879634017
767,100,5,891462560
770,253,5,875971949
782,1237,3,891497906
798,687,4,875295566
766,447,3,891309522
815,216,3,878693381
799,50,4,879254077
840,423,5,891209449
788,1248,3,880871460
819,862,2,884012586
782,1477,3,891499344
818,316,4,891870301
764,11,4,876244652
815,524,4,878693381
807,405,4,892684722
823,97,5,878439113
833,673,4,875224039
760,185,2,875667450
802,441,3,875985840
816,343,4,891711423
790,184,3,885156958
814,185,3,885411030
787,348,4,888979875
801,307,4,890332853
833,483,4,875122716
779,411,3,875999002
807,527,5,892528646
805,200,5,881695244
766,520,4,891309146
827,258,3,882201175
803,243,1,880055548
802,300,4,875986155
833,121,1,875133458
768,275,4,880135736
763,658,3,878915600
788,301,2,880867855
830,739,4,892503093
805,569,1,881695414
831,245,2,891354226
823,33,3,878438332
755,259,3,882570140
776,648,3,893077100
832,181,3,888260089
795,719,2,883254675
807,1034,5,893082544
835,708,5,891035078
807,151,4,893081163
830,69,5,891898262
810,301,5,890083124
840,517,4,891204322
786,318,5,882843190
792,21,3,877910444
836,12,5,885754118
825,986,5,881185343
839,123,3,875752560
805,248,4,881683074
807,498,4,892529150
771,275,5,880659392
844,22,4,877386855
805,183,5,881684185
788,237,4,880869584
800,118,3,887646342
773,218,2,888540295
843,186,2,879447170
766,679,3,891310337
840,647,5,891205004
774,423,1,888556634
805,827,4,881695040
753,483,5,891401712
792,1011,3,877910730
823,209,4,878438379
829,268,4,886631672
763,96,2,878918213
804,87,4,879442954
769,824,2,885424511
817,1,4,874815835
804,164,4,879442025
838,173,5,887065782
807,622,3,892530656
828,171,3,891036568
795,164,3,883253368
802,559,2,875985840
775,310,3,891032837
784,303,4,891387077
793,458,3,875104243
834,269,5,890860566
798,748,5,875295521
764,756,3,876243595
836,896,3,885753506
782,343,2,891498821
744,28,3,881170416
787,311,4,888979605
778,582,1,891232769
804,215,5,879441752
804,33,4,879445975
846,1074,3,883950859
797,50,5,879439314
831,591,4,891355004
761,1,1,876190094
788,234,3,880868473
766,419,3,891309913
828,19,5,891035613
780,508,3,891363826
807,420,3,892979368
788,447,3,880870299
805,108,3,881705082
843,452,2,879443442
833,367,3,875123359
792,1335,4,877910353
764,323,3,876233088
763,237,3,878919153
826,38,3,885690750
763,176,4,878919116
833,129,3,875035718
825,283,2,880756224
796,1228,4,893048713
806,343,3,882384656
804,202,4,879442079
835,393,5,891033718
814,200,4,885411204
838,596,5,887064275
788,597,3,880870582
788,73,3,880869174
773,665,2,888540187
846,94,4,883950711
830,82,3,891561673
833,187,5,875124348
761,261,1,876189871
790,1132,2,885158329
846,627,4,883949594
805,238,5,881704223
806,121,4,882385916
795,577,3,883254987
804,205,4,879442434
774,240,1,888558787
804,135,3,879444407
767,56,4,891462759
788,521,4,880869945
778,262,4,891482843
790,738,3,885158396
780,887,4,891363073
787,333,3,888979074
846,57,2,883949121
781,324,4,879633862
766,188,4,891309484
803,748,1,880054885
843,298,2,879444531
807,143,4,892528062
796,215,5,892676115
788,483,5,880867933
771,289,4,886640547
840,732,3,891204947
774,300,2,888555792
778,238,3,890725804
782,902,2,891497906
825,276,1,880756575
807,584,4,892529031
780,423,5,891363618
837,476,3,875722225
766,434,5,891309947
778,780,3,890803133
813,294,1,883752051
834,744,4,890862527
761,50,5,876189795
842,362,3,891217891
744,1134,3,881171482
826,241,4,885690600
795,8,5,880569317
772,307,4,889028773
806,522,3,882388128
790,941,3,885157061
846,377,2,883950155
773,1475,4,888539027
792,844,4,877910822
782,1389,3,891500028
796,203,3,892690173
829,192,5,881712519
837,845,4,875722392
773,52,3,888538853
796,322,3,892611953
790,583,2,885157489
847,290,4,878775523
796,419,5,893219001
785,423,2,879438957
792,24,3,877910091
774,468,2,888556968
796,278,4,892660323
790,265,4,885155770
772,678,4,877533546
782,1643,2,891499321
836,180,5,885754200
770,244,4,875973047
843,665,3,879443482
796,29,3,893048672
754,744,3,879452073
844,403,3,877387825
776,439,1,892920480
788,781,3,880871205
760,202,3,875667834
835,660,4,891033986
763,629,5,878918871
840,135,5,891204356
848,164,5,887043421
833,441,1,875224352
805,33,5,881694885
766,131,3,891309703
838,732,4,887066782
823,48,5,878438642
807,1,4,892528231
833,160,5,875124535
846,382,3,883948989
763,627,3,878923488
773,268,4,888538249
770,289,5,875971655
780,510,4,891363904
790,609,2,885156773
848,294,5,887037669
798,257,4,875295842
805,216,2,881696699
843,238,3,879446359
807,946,3,893081338
798,365,3,875639656
795,381,2,883774317
805,240,3,881705350
840,478,3,891204627
782,987,3,891499660
843,98,3,879443668
837,220,4,875722007
828,57,3,891037640
764,176,4,876244856
822,1091,1,891038627
815,153,4,878695020
825,7,5,880755612
792,476,1,877910206
788,435,3,880869278
815,528,5,887978255
846,60,4,883948606
830,233,3,891561737
796,273,2,892660856
786,70,4,882843534
763,195,4,878918360
774,521,2,888556483
796,781,4,893047241
847,185,2,878939503
838,748,3,887060972
830,100,5,891560934
806,172,3,882387373
823,144,5,878438535
774,649,3,888556814
782,1315,3,891499440
763,111,2,878918871
786,216,4,882843272
791,327,5,879447977
810,879,5,890083124
807,265,5,892529076
790,786,3,885157533
766,318,5,891309522
846,1518,2,883950186
761,258,4,876189585
846,90,2,883950001
768,288,4,883834705
830,511,5,891561673
780,22,4,891363969
788,327,3,880867855
796,520,3,892662223
828,971,4,891380167
833,831,1,875297256
807,1091,3,893082703
804,396,3,879445956
792,291,2,877910629
804,993,2,879441236
771,4,1,880659748
823,475,5,878438297
805,660,3,881698881
834,282,4,890863052
774,741,1,888558762
807,177,4,892705191
831,181,5,891354866
766,211,4,891310009
763,507,4,878918933
848,1126,5,887043265
760,162,3,875668418
834,293,3,890862974
833,205,4,875122814
828,921,4,891037948
798,403,4,875743140
821,180,5,874793517
805,386,3,881704224
835,157,4,891033526
790,1,3,884461306
795,200,3,883251581
761,288,4,876189614
769,258,3,885422650
795,433,4,880588141
779,222,4,875503280
773,1188,2,888539842
843,615,3,879446215
805,40,3,881704553
821,97,5,874793848
848,481,3,887038527
826,172,5,885690481
833,52,3,878078390
834,258,4,890860194
796,485,4,893279958
788,183,5,880868743
833,204,1,875039255
783,335,3,884326545
834,100,4,890862311
778,195,4,890769370
788,69,4,880868144
852,685,3,891036435
788,451,4,880871240
815,623,3,878697043
815,603,3,878694664
851,1009,2,874789084
782,991,2,891500230
849,928,5,879695153
828,269,4,891033574
787,329,4,888980193
798,690,4,877117972
790,367,4,885156114
835,628,3,891032930
789,93,4,880332063
804,228,4,879441391
796,98,5,892663090
788,798,2,880870827
830,288,1,891899475
851,27,4,875806765
805,1232,3,881703472
840,465,4,891204798
840,166,5,891204798
763,283,4,878915600
837,225,3,875722371
773,45,4,888538776
805,147,5,881694286
804,1178,3,879445990
815,131,2,878698449
821,275,5,874792369
838,181,5,887063696
837,274,4,875721989
794,514,5,891035604
788,699,3,880869323
782,872,2,891498513
847,826,3,878939266
833,127,5,875035660
770,282,5,875972927
796,357,4,892662400
798,832,4,875637822
755,343,3,882570077
796,121,5,892661043
805,148,2,881695911
782,352,1,891498513
831,333,4,891353915
813,289,4,883752455
830,225,3,891560596
773,769,1,888540390
839,260,2,875751560
833,854,4,875038529
796,417,4,893218933
767,141,4,891462870
798,367,3,875743434
844,195,3,877387825
767,172,5,891462614
839,257,3,875751930
854,186,3,882814298
848,69,2,887043340
838,318,5,887067085
838,72,4,887067162
791,328,4,879448087
826,50,5,885690525
840,1065,5,891209285
839,244,3,875751958
848,32,5,887042871
805,137,5,881697713
815,451,3,878696965
788,540,3,880871394
846,566,5,883948874
850,204,5,883194859
815,405,4,878692071
806,197,4,882387728
806,204,5,882388205
763,127,4,878920656
854,979,4,882813315
790,1119,4,885156732
836,880,4,885753506
843,444,2,879443442
793,150,4,875103842
835,654,5,891033173
818,912,3,891870301
782,1394,4,891498323
774,22,2,888556600
829,318,5,883149860
851,1245,4,875730826
839,825,4,875752274
805,32,4,881697792
784,328,3,891387502
854,475,4,882812352
814,559,3,885411132
804,203,4,879442122
782,1244,3,891499660
849,143,5,879695515
858,331,3,880932343
847,288,4,878774722
848,529,5,887042871
833,379,2,875224178
796,546,4,893048505
851,987,1,875730601
766,559,4,891310824
786,82,4,882844096
807,450,4,893082931
837,535,1,875722246
794,221,4,891036222
805,12,4,881695677
760,125,4,875666242
854,499,4,882813537
806,144,5,882388658
786,520,4,882843311
782,326,5,891498322
813,335,2,883752417
826,92,4,885690636
853,1025,4,879365360
788,712,3,880871804
851,693,5,875731816
768,111,3,880136139
825,988,3,889020557
846,258,3,883946284
782,1644,2,891500110
801,259,3,890332986
804,662,4,879442413
843,448,4,879443297
766,482,3,891309117
825,841,4,880756904
851,11,5,875731441
804,157,4,879442862
802,445,3,875985686
844,90,3,877387242
850,208,5,883194973
826,182,4,885690600
815,496,5,878694027
855,283,3,879825383
780,300,3,891362937
840,1266,5,891204535
782,750,4,891497793
830,194,4,891898720
840,252,4,891203810
805,175,5,881697229
807,705,4,892528918
835,131,5,891033560
817,358,4,874815679
833,653,4,875039558
854,87,4,882814063
824,678,3,877021121
776,276,4,892313295
786,161,4,882843534
788,82,3,880870116
846,205,5,883948141
796,282,4,892660364
782,1609,1,891499439
806,157,3,882387974
790,748,1,884461073
785,1050,3,879439232
828,325,2,891035438
835,50,4,891035309
787,307,4,888979074
852,473,3,891036884
804,95,2,879447476
766,52,4,891309177
852,408,5,891036843
843,636,4,879443837
753,510,4,891401457
827,268,4,882201175
796,731,3,893047320
833,154,5,875038775
827,313,3,892157221
798,356,3,875639236
849,172,5,879695469
775,270,2,891032742
840,428,4,891209547
797,328,2,879439136
845,311,4,885409493
788,125,3,880870335
853,302,4,879364669
795,771,3,883255324
788,744,4,880869621
774,203,2,888558447
839,281,3,875752456
851,272,5,891961663
841,892,3,889067182
796,1040,3,893047460
859,111,4,885776056
807,495,4,892530792
862,50,5,879304196
791,50,5,879448338
846,36,2,883950665
826,161,3,885690677
856,879,3,891489450
813,538,3,883752380
773,1187,3,888540020
763,69,4,878915600
825,298,5,880756726
820,538,3,887954906
863,754,3,889289067
784,292,4,891387315
815,102,3,878694028
844,423,3,877382762
790,230,4,885155846
772,332,4,877533731
852,323,3,891036039
766,95,3,891309421
793,109,4,875104119
768,332,4,879523820
835,610,5,891034401
776,569,3,892920403
786,240,1,882842762
851,255,3,890343651
846,136,3,883947861
833,614,2,875131539
836,507,4,885754149
851,544,4,874728396
823,233,4,878439365
773,171,5,888538726
846,1411,4,883950364
782,532,2,891499370
794,557,4,891036008
802,1025,3,875984637
846,403,3,883948765
804,675,3,879445355
854,126,3,882812826
795,742,2,880556833
775,269,4,891032742
798,465,4,876176115
766,675,3,891308927
830,22,5,891561673
838,497,5,887067162
830,177,4,891561870
833,1214,4,875225193
788,10,4,880869584
805,603,4,881696335
788,53,1,880871717
846,736,4,883948874
804,1,5,879442661
850,490,5,883194859
778,209,4,890769470
790,572,3,885157956
843,145,3,879443597
766,674,3,891310772
833,22,3,875122716
835,1153,4,891035309
782,1379,3,891500028
860,4,4,885991163
782,515,3,891500028
798,222,3,875295616
825,864,3,880756725
830,402,4,892503093
848,152,5,887046166
744,238,4,881170416
776,22,5,891628752
823,274,4,878439038
806,24,3,882385394
787,259,4,888979721
774,258,1,888555792
830,95,3,891561474
764,1221,4,876430033
826,684,3,885690600
843,195,4,879444711
766,951,3,891310540
845,903,4,885409493
832,334,2,888259984
854,409,2,882813421
773,228,3,888539993
851,338,3,891961750
837,19,4,875721948
795,240,2,883767338
778,121,3,890803561
774,135,3,888556600
853,331,2,879364822
788,218,4,880871328
825,50,4,880755418
853,245,3,879365091
856,678,3,891489666
863,264,3,889289385
846,1286,4,883948173
828,753,4,891037047
766,493,4,891309261
841,331,5,889066999
843,183,5,879443800
846,603,5,883947960
856,258,4,891489356
755,302,4,882569771
796,326,4,892612032
847,405,3,878938982
782,1669,2,891500150
807,612,5,892528690
774,849,1,888557482
759,298,4,875227858
798,142,3,876175427
839,276,3,875751799
826,1219,4,885690442
815,465,5,878694952
807,22,5,892528470
851,564,3,875806892
766,272,4,891306880
774,436,2,888557739
841,748,4,889067253
804,568,4,879442793
854,122,3,882813287
857,294,3,883432251
850,202,4,883194737
846,674,4,883949046
864,71,3,888889389
765,25,4,880346418
804,522,3,879445190
823,659,4,878437589
838,169,4,887067390
804,243,3,879440727
863,301,4,889289240
760,50,3,875666268
798,662,3,875916187
763,418,4,878921530
763,98,4,878914968
796,393,4,893218933
788,76,3,880869323
806,150,4,882385563
864,408,5,877214085
864,53,4,888891794
865,1028,1,880144024
833,157,2,875132195
753,499,3,891402323
778,738,1,891578101
807,1483,4,892527385
846,585,2,883949643
765,242,5,880345862
841,288,3,889067046
847,238,2,878939975
862,407,3,879303843
798,270,4,880483677
805,358,3,879971215
786,234,3,882843753
838,311,4,887060659
795,184,4,880588118
847,1172,1,878939803
788,1135,2,880871460
811,304,5,886377311
848,584,3,887039531
854,1014,3,882813315
775,272,4,891032742
864,642,3,888890432
826,188,4,885690636
778,204,4,890726518
807,1138,5,893084886
